2.487785224051719,0,0,0,0,-0.5214008467994471,0,-1.50168875168738,0,0,0
0,13.55631090558554,-4.039593427378651,0,-12.59053561104946,0,4.701462380248151,0,-8.33588053147089,-3.666575815364777,11.37290180364571
0,-4.052078915520425,96.13898169102868,28.98869930307225,-28.68706750855356,-10.8916920797021,3.206671101100369,0,-23.6970835602572,12.48920039735516,-37.26214282772501
0,0,28.98986034542752,68.06408482559866,-3.367911271217884,-42.31561499504743,0,4.335587298257281,-11.74388868409834,0,15.91423138576305
0,-12.60811720267091,-28.68891714183322,-3.368056069327822,105.6047086532181,0,-31.00692316444091,0,-17.77752349774713,-0.9350887012037908,-19.89434399492873
-0.5172313255706035,0,-10.89404481273642,-42.3122906041376,0,39.97688423843168,0,-7.190288695973004,0,0,1.039034322158866
0,4.679341090052827,3.202685227131179,0,-31.00875514341128,0,30.00914575275966,0,-12.26993515721447,-9.294915234540657,16.3853141268318
-1.495539054378951,0,0,4.342179149547871,0,-7.187105829538845,0,4.857986800153418,0,0,0
0,-8.352946460705507,-23.70205555540456,-11.73789755881083,-17.77818231913282,0,-12.26588937963588,0,96.09501782039554,-15.41034867809147,-32.10245916384417
0,-3.695045055780995,12.47230372100099,0,-0.9467806232156926,0,-9.300407401739424,0,-15.42413576162998,21.43160227116435,-4.030543779202777
0,11.35642150845136,-37.26365660747604,15.91108602656127,-19.89643479312036,1.041496500193154,16.38297042545995,0,-32.1011190690472,-4.01935211165707,83.41615501160717
